Speed,Strength,Lightning,Wind,Water,Fire,summ
"4,81","2,42","6,23","3,98","6,18","6,42","30,04"
"4,81","0,23","1,84","4,66","2,83","1,12","15,49"
"4,81","7,69","8,87","6,83","2,11","4,56","34,87"
"4,8","4,62","1,61","3,89","3,4","1,88","20,2"
"4,8","6,64","7,3","1,82","8,17","8,07","36,8"
"4,8","7,33","7,04","1,32","5,75","0,19","26,43"
"4,79","3,19","6,91","3,59","7,79","0,57","26,84"
"4,79","1,19","0,18","4,27","5,17","1,17","16,77"
"4,79","2,72","1,16","1,27","1,58","8,55","20,07"
"4,78","2,68","3,19","0,17","8,05","0,52","19,39"
"4,78","3,18","3,09","4,23","2,47","8,24","25,99"
"4,78","5,65","7,72","7,74","6,12","7,3","39,31"
"4,78","3,18","3,09","4,23","2,47","8,24","25,99"
"4,77","0,72","7,11","0,79","4,84","8,55","26,78"
"4,77","6,22","7,95","4,93","4,1","1,89","29,86"
"4,76","6,74","6,04","2,78","1,31","5,58","27,21"
"4,76","1,88","2,68","4,34","7,89","8,61","30,16"
"4,76","4,58","6,69","7,08","6,63","2,1","31,84"
"4,75","6,98","8,57","6,73","0,95","5,61","33,59"
"4,74","0,32","0,84","5,88","2,6","5,81","20,19"
"4,74","5,2","5,14","7,44","3,33","0,08","25,93"
"4,74","7,47","7,22","3,8","3,03","6,22","32,48"
"4,74","0,22","6,75","0,61","3,51","4,18","20,01"
"4,74","0,32","0,84","5,88","2,6","5,81","20,19"
"4,73","6,35","6,49","7,15","6,74","8,28","39,74"
"4,73","6,81","0,42","1,64","7,9","2,45","23,95"
"4,73","2,09","8,48","6,57","6,56","8,49","36,92"
"4,73","7,25","8,82","3,89","3,14","6,93","34,76"
"4,73","1,35","7,5","5,45","5,01","4,83","28,87"
"4,73","1,93","4,55",6,"1,57","7,78","26,56"
"4,72","3,83","3,26","0,02","0,07","0,69","12,59"
"4,72","7,86","8,09","8,65","0,9","4,13","34,35"
"4,72","5,67","6,97","0,01","0,8","3,02","21,19"
"4,72","4,27","8,1","7,27","0,35","0,56","25,27"
"4,72","8,39","5,7","0,52","2,55","6,28","28,16"
"4,71","6,71","0,96","6,68","6,79","7,02","32,87"
"4,71","5,92","0,76","0,61","3,62","4,72","20,34"
"4,71","3,33","2,24","8,29","0,72","5,86","25,15"
"4,7","6,97","6,42","5,1","3,52","3,56","30,27"
"4,69","7,5","2,68","2,63","5,33","3,34","26,17"
"4,68","2,09","3,61","6,38","5,69","0,07","22,52"
"4,68","3,08","3,28","2,78","5,31","8,22","27,35"
"4,67","2,29","4,36","5,44","2,6","8,67","28,03"
"4,67","8,35","1,22","6,91","6,68","7,35","35,18"
"4,67","1,18","6,34","6,53","2,94","2,31","23,97"
"4,67","5,81","2,02","3,08","1,68","8,16","25,42"
"4,67","5,81","2,02","3,08","1,68","8,16","25,42"
"4,67","0,35","5,12","0,78","0,99","2,16","14,07"
"4,67","3,07","1,13","2,2","0,18","0,59","11,84"
"4,67","7,04","4,78","0,54","4,65","1,93","23,61"
"4,67","1,62","2,52","5,15","2,9","3,23","20,09"
"4,67","5,81","2,02","3,08","1,68","8,16","25,42"
"4,66","3,81","0,91","0,25","5,91","4,61","20,15"
"4,66","6,44","1,55","0,7","6,05","3,28","22,68"
"4,66","1,94","4,81","2,92","2,22","2,13","18,68"
"4,65","5,13","4,09","3,51","2,17","6,34","25,89"
"4,65","8,38","1,12","4,3","0,95","3,96","23,36"
"4,65","4,71","0,37","5,28",9,"7,1","31,11"
"4,64","6,61","3,05","8,68","1,66","5,09","29,73"
"4,64","4,06","3,96","2,51","4,12","5,66","24,95"
"4,64","8,42","8,67","2,91","1,3","8,56","34,5"
"4,63","8,72","2,83","3,13","2,56","5,31","27,18"
"4,63","4,25","5,03","8,96","6,88","2,51","32,26"
"4,62","5,97","7,79","7,3","4,54","6,76","36,98"
"4,62","8,74","7,37","0,05","0,06","7,72","28,56"
"4,62","1,83","5,5","3,8","0,45","6,4","22,6"
"4,62","8,27","4,18","0,28","2,87","0,43","20,65"
"4,62","1,83","5,5","3,8","0,45","6,4","22,6"
"4,62","6,73","2,24","5,75","6,51","7,54","33,39"
"4,61","0,21","6,13","1,62","7,12","2,17","21,86"
"4,61","7,85","2,32","7,53","2,69","6,48","31,48"
"4,6","7,21","1,57","3,2","8,36","0,89","25,83"
"4,6","1,22","0,71","6,47","4,42","6,54","23,96"
"4,6","7,27","2,42","8,83","7,14","1,53","31,79"
"4,6","7,27","2,42","8,83","7,14","1,53","31,79"
"4,6","2,53","0,98","4,27","1,92","8,33","22,63"
"4,6","2,3","6,92","7,84","1,16","6,67","29,49"
"4,6",3,"0,47","6,84","2,53","8,37","25,81"
"4,59","6,42","2,14","5,57","5,08","5,27","29,07"
"4,59","8,97","8,94","2,24","1,47","5,35","31,56"
"4,58","5,94","2,18","0,94","7,24","1,69","22,57"
"4,58","7,17","8,03","4,23","7,07","4,21","35,29"
"4,58","5,73","5,67","8,35","1,53","8,99","34,85"
"4,57","7,04","6,53","6,42","6,39","4,66","35,61"
"4,57","4,4","7,7","7,31","2,94","2,18","29,1"
"4,57","1,55","3,01","4,15","6,23","1,65","21,16"
"4,57","8,01","8,54","1,87","5,43","2,82","31,24"
"4,56","0,2","4,45","8,46","1,69","5,83","25,19"
"4,56","1,26",8,"0,01","6,98","7,14","27,95"
"4,56","2,63","3,74","6,04","2,46","1,71","21,14"
"4,56","1,83","4,48","6,75","1,99","4,96","24,57"
"4,55","8,08","4,25","2,99","7,86","7,12","34,85"
"4,55","7,58",8,"2,5","8,88","0,9","32,41"
"4,55","8,41","7,84","3,04","4,26","2,96","31,06"
"4,55","4,45","8,26","8,75","8,71","8,98","43,7"
"4,54","6,57","2,26","2,39","2,15","2,54","20,45"
"4,54","3,72","6,56","8,97","0,49","3,09","27,37"
"4,54","1,48","1,74","3,11","4,88","0,61","16,36"
"4,54","3,66","0,28","5,96","5,06","8,77","28,27"
"4,54","7,41","6,43","6,74","7,09","8,81","41,02"
"4,53","4,47","5,35","8,39","5,53","1,99","30,26"
"4,53","4,68","5,45","2,67","5,38","2,55","25,26"
"4,52","4,61","5,74","5,43","2,18","7,67","30,15"
"4,52","7,82","6,4","0,99","2,2","7,26","29,19"
"4,52","1,17","1,06","0,34","5,16","6,25","18,5"
"4,5","0,67","4,18","1,14","5,27","4,31","20,07"
"4,5","2,4","5,25","3,73","2,01","8,33","26,22"
"4,49","1,57","1,53","7,19","0,17",1,"15,95"
"4,49","2,65","0,4","3,72","0,62","8,1","19,98"
"4,48","6,82","6,5","4,13","1,06","1,83","24,82"
"4,48","0,24","1,97","8,3","4,97","0,32","20,28"
"4,48","4,05","5,59","1,93","5,66","7,2","28,91"
"4,48","6,19","0,93","3,8","0,11","6,23","21,74"
"4,48","6,19","0,93","3,8","0,11","6,23","21,74"
"4,47","2,47","2,97","6,16","2,34","2,9","21,31"
"4,47","3,1","2,53","5,37","7,35","0,75","23,57"
"4,47","1,82","8,62","0,97","7,6","0,38","23,86"
"4,47","3,62","3,06","3,87","2,35","3,86","21,23"
"4,47","6,19","0,25","8,4","8,64","8,85","36,8"
"4,46","6,18","6,75","5,12","7,12","0,07","29,7"
"4,46","8,08","5,43","8,51","3,5","3,65","33,63"
"4,46","3,94","6,77","8,13","6,23","7,91","37,44"
"4,46","2,99","0,16","4,05","7,01","5,72","24,39"
"4,46","4,05","4,15","2,25","1,56","0,62","17,09"
"4,46","7,66","6,58","2,67","1,27","7,18","29,82"
"4,45","7,07","8,95","0,42","7,27","8,55","36,71"
"4,45","4,1","8,56","6,86","3,98","7,85","35,8"
"4,45","6,33","0,07","3,37","1,11","3,85","19,18"
"4,44","6,37","1,82","8,7","7,66","4,85","33,84"
"4,44","5,9","2,27","0,76","6,34","3,16","22,87"
"4,43","1,86","5,76","5,33","7,47","0,74","25,59"
"4,43","3,66","1,92","1,61","0,01","8,71","20,34"
"4,43","7,42","8,14","1,34","6,91","7,51","35,75"
"4,42","3,54","3,05","7,72","7,63","8,1","34,46"
"4,42","6,76","2,61","7,14","8,49","7,25","36,67"
"4,42","2,39","8,46","3,05","3,25","7,34","28,91"
"4,41","7,49","2,61","7,12","4,2","5,56","31,39"
"4,4","5,48","0,03","8,71","0,74","5,71","25,07"
"4,4","6,55","0,48","8,88","6,31","5,96","32,58"
"4,4","3,58","1,61","4,45","0,74","4,35","19,13"
"4,4","7,29","7,87","5,62","6,7","1,33","33,21"
"4,4","7,71","7,29","1,6","4,69","8,51","34,2"
"4,4","4,61","7,52","6,74","8,51","5,86","37,64"
"4,39","4,34","5,29","8,67","2,5","2,98","28,17"
"4,39","5,31","3,55","4,71","7,59","1,27","26,82"
"4,39","6,88","5,24","7,19","8,9","4,56","37,16"
"4,38","4,66","6,06","1,6","4,07","4,2","24,97"
"4,38","5,42","6,28","4,25","6,96","2,16","29,45"
"4,38","1,51","8,81","4,55","6,34","5,81","31,4"
"4,38","6,67","4,7","4,53","0,67","8,64","29,59"
"4,37","0,56","1,53","3,02","4,51","4,13","18,12"
"4,37","8,91","1,61","5,38","0,34","8,11","28,72"
"4,37","8,55","1,73","2,46","5,63","1,22","23,96"
"4,36","0,02","2,21","0,71","0,77","8,6","16,67"
"4,36","2,34","6,3","0,73","5,71","7,51","26,95"
"4,36","2,78","3,71","5,78","4,96","0,64","22,23"
"4,36","3,29","0,8","5,87","2,8","5,3","22,42"
"4,35","3,8","8,84","7,66","2,73","6,25","33,63"
"4,35","2,37","8,67","5,48","0,13","1,93","22,93"
"4,35","6,19","6,64","4,37","3,2","5,44","30,19"
"4,35","6,73","2,2","3,8","0,37","3,56","21,01"
"4,33","8,6","4,3","7,95","0,82","2,1","28,1"
"4,33","8,29","8,79","2,34","4,79","2,8","31,34"
"4,33","1,83","6,31","1,42","3,39","8,33","25,61"
"4,33","7,55","3,6","2,64","3,87","0,96","22,95"
"4,32","3,66","7,64","3,69","7,67","7,43","34,41"
"4,32","1,83","6,74","7,36","3,55","3,26","27,06"
"4,32","2,25","4,76","3,56","0,76","2,44","18,09"
"4,32","6,95","6,33","5,96","0,92","2,41","26,89"
"4,31","4,13","5,91","6,68","1,38","5,43","27,84"
"4,31","4,13","5,91","6,68","1,38","5,43","27,84"
"4,31","1,27","4,2","8,99","3,23","5,35","27,35"
"4,31","3,39","3,16","6,72","8,46","7,9","33,94"
"4,31","7,83","1,29","2,24","1,29","5,01","21,97"
"4,3","3,98","4,79","1,42","4,62","7,72","26,83"
"4,3","6,61","2,57","8,25","0,17","8,06","29,96"
"4,3","5,43","8,61","4,18","3,24","3,6","29,36"
"4,3","7,38","2,06","2,11","7,45","8,9","32,2"
"4,3","2,42","4,46","1,6","3,42","8,46","24,66"
"4,3","1,66","7,98","0,18","2,98","7,67","24,77"
"4,3","3,4","8,36","5,37","0,83","4,97","27,23"
"4,3","3,14","1,03","0,79","5,21","0,82","15,29"
"4,29","5,56","7,04","4,98","1,43","2,13","25,43"
"4,29","5,92","0,63","6,73","1,99","5,61","25,17"
"4,29","4,5","8,3","6,54","6,79","1,86","32,28"
"4,29","7,25","7,05","1,67","4,67","6,49","31,42"
"4,29","1,03","6,68","6,45","2,17","1,73","22,35"
"4,28","2,61","8,03","3,96","1,27","7,19","27,34"
"4,27","0,85","7,71","4,77","6,2","3,53","27,33"
"4,27","3,19","8,51","8,47","1,16","7,25","32,85"
"4,27","0,85","7,71","4,77","6,2","3,53","27,33"
"4,27","6,97","3,9","6,45","7,68","7,65","36,92"
"4,26","5,28","5,53","0,27","3,86","5,38","24,58"
"4,26","0,83","2,42","6,31","6,76","8,99","29,57"
"4,26","4,56","7,67","8,34","0,68","8,16","33,67"
"4,26","8,06","1,03","5,84","2,05","7,51","28,75"
"4,25","2,7","0,11","7,69","1,89","6,89","23,53"
"4,25","2,7","0,11","7,69","1,89","6,89","23,53"
"4,24","2,64","4,88","5,76","2,47","7,69","27,68"
"4,24","1,54","7,77","8,46","0,03","6,62","28,66"
"4,24","6,75","5,36","3,21","4,69","8,88","33,13"
"4,23","6,77","6,52","3,2","7,68","8,01","36,41"
"4,23","6,64","8,02","0,28","0,52","7,92","27,61"
"4,22","2,88","6,4","5,32","2,22","5,74","26,78"
"4,22","2,88","6,4","5,32","2,22","5,74","26,78"
"4,22","8,71","4,67","3,53","7,16","8,97","37,26"
"4,22","8,13","3,49","7,6","7,33","3,64","34,41"
"4,21","2,87","4,61","5,82","2,39","8,99","28,89"
"4,21","0,56","4,77",0,"1,25","8,2","18,99"
"4,21","8,79","8,88","7,92","8,01","7,66","45,47"
"4,21","8,69","2,9","4,67","1,1","5,2","26,77"
"4,21","4,59","6,87","5,04","5,66","3,47","29,84"
"4,21","8,75","3,41","4,28","2,48","5,12","28,25"
"4,2","0,32","2,73","3,76","5,01","7,02","23,04"
"4,2","5,6","3,43","7,13","2,43","7,8","30,59"
"4,19","4,36","1,17","7,93","0,46","4,29","22,4"
"4,19","6,41","5,9","6,95","1,09","5,09","29,63"
"4,19","3,32","3,44","8,63","1,52","8,49","29,59"
"4,19","3,74","1,34","5,38","0,97","6,4","22,02"
"4,19","8,65","7,59","0,31","3,7","1,53","25,97"
"4,19","3,5","6,99","7,83","6,19","5,84","34,54"
"4,19","2,94","2,2","2,83","4,59","1,33","18,08"
"4,18","4,01","4,18","3,29","7,64","6,18","29,48"
"4,18","1,04","7,58","3,02","0,66","6,4","22,88"
"4,18","4,42","8,34","0,12","3,82","2,79","23,67"
"4,18","5,32","1,99","2,03","0,69","0,47","14,68"
"4,18","1,04","7,58","3,02","0,66","6,4","22,88"
"4,17","3,41","4,33","2,53",6,"8,5","28,94"
"4,17","3,06","6,42","8,68","2,6","0,65","25,58"
"4,17","2,71","1,55","6,5","3,18","7,48","25,59"
"4,16","1,38","2,86","6,58","7,96","6,44","29,38"
"4,16","1,02","4,71","7,09","4,74","8,27","29,99"
"4,16","2,05","2,14","1,16","0,96","7,82","18,29"
"4,15","1,82","3,31","8,11","1,41","8,02","26,82"
"4,15","0,65","4,2",8,"3,89","1,59","22,48"
"4,15","1,25","7,24","6,24","1,63","7,66","28,17"
"4,15","7,02",0,"8,51","3,52","1,82","25,02"
"4,14","6,55","6,51","4,74","0,58","6,53","29,05"
"4,14","7,15","6,85","6,75","7,9","2,36","35,15"
"4,14","7,13","8,02","2,3","1,88","7,41","30,88"
"4,14","2,92","7,17","6,9","2,02","5,02","28,17"
"4,14","4,37","4,15","6,83","5,36","2,87","27,72"
"4,14","7,21","5,52","1,04","7,07","5,31","30,29"
"4,14","4,16","3,85","2,08","3,58","0,66","18,47"
"4,14","2,85","4,47","1,83","4,95","3,01","21,25"
"4,13","6,99","0,25","3,62","1,2","3,66","19,85"
"4,13","5,82","6,78","4,44","5,5",7,"33,67"
"4,13","3,44","5,79","8,89","2,23","6,94","31,42"
"4,13","3,79","2,1","5,92","3,1","6,23","25,27"
"4,13","3,26","7,19","5,69","5,65","0,09","26,01"
"4,13","6,81","4,89","7,54","0,72","6,3","30,39"
"4,12","1,24","0,67","2,45","2,2","6,16","16,84"
"4,12","3,38","2,17","6,37","7,84","3,38","27,26"
"4,12","2,99","1,01","3,41","8,72",9,"29,25"
"4,12","3,38","2,17","6,37","7,84","3,38","27,26"
"4,12","8,12","2,02","6,08","3,4","8,81","32,55"
"4,12","3,61","4,95","7,9","2,27","4,4","27,25"
"4,12","3,62","0,13","6,78","1,41","8,51","24,57"
"4,11","1,6","1,92","6,75","8,98","6,89","30,25"
"4,11","3,24","0,99","1,8","4,44","5,86","20,44"
"4,11","4,91","2,54","7,22","0,52","2,8","22,1"
"4,11","0,11","3,11","3,49","8,87","0,29","19,98"
"4,11","6,95","3,11","4,13","0,64","3,63","22,57"
"4,11",7,"5,9","0,17","7,39","1,03","25,6"
"4,1","8,16","1,28","6,47","2,8","8,2","31,01"
"4,1","2,27","0,21","6,6","0,17","4,85","18,2"
"4,1","3,59","8,5","2,37","1,06","3,85","23,47"
"4,09","1,21","1,28","7,97","8,91","3,85","27,31"
"4,09","1,74","3,02","0,17","8,82","7,68","25,52"
"4,09","6,86","2,04","5,23","7,15","7,74","33,11"
"4,08","1,17","1,99","8,77","3,08","1,54","20,63"
"4,08","1,01","8,55","5,34","8,72","1,38","29,08"
"4,08","2,94","1,48","3,4","6,72","7,88","26,5"
"4,08","1,55","1,32","6,04","2,98","5,01","20,98"
"4,07","1,34","0,07","3,45","1,97","8,55","19,45"
"4,07","1,23","6,23","0,61","3,36","1,6","17,1"
"4,06","7,24","2,53","2,78","5,71","0,94","23,26"
"4,06","2,32","3,25","0,29","5,69","2,28","17,89"
"4,06","2,49","1,57","3,28","4,6","8,26","24,26"
"4,05","0,13","3,17","1,43","2,13","6,46","17,37"
"4,05","6,21","6,42","7,32","2,28","0,01","26,29"
"4,05","4,62","6,69","7,88","3,75","2,18","29,17"
"4,05","5,31","1,66","8,2","5,23","2,27","26,72"
"4,04","2,88","0,96","2,74","3,74","0,52","14,88"
"4,04","6,29","3,53","2,96",1,"8,52","26,34"
"4,04","7,96","5,29","7,05","1,65","7,58","33,57"
"4,04","4,9","2,8","1,4","3,47","5,65","22,26"
"4,03","7,95","5,84","2,14","5,91","8,93","34,8"
"4,03","8,78","0,37","1,88","2,89","7,5","25,45"
"4,03","3,71","8,9","7,61","3,75","7,09","35,09"
"4,03","2,56","5,93","6,15","2,67","3,03","24,37"
"4,03","6,09","1,36","4,98","0,93","0,75","18,14"
"4,02","3,11","8,3","8,32","4,09","6,9","34,74"
"4,02","7,69","1,56","4,03","0,28","4,87","22,45"
"4,02","6,72","0,83","7,22",3,"5,66","27,45"
"4,01","5,82","0,21","3,68","0,48","3,11","17,31"
"4,01","6,11","7,49","3,68","5,54","6,65","33,48"
"4,01","4,67","1,19",4,"0,45","3,66","17,98"
4,"5,39","2,97","1,25","5,54","2,92","22,07"
4,"7,91","8,59","6,63","1,74","2,97","31,84"
4,"8,98","7,5","0,53","1,76","7,02","29,79"
4,"5,37","0,8","3,82","4,42","5,75","24,16"
4,"4,49","0,69","5,1","7,42","6,82","28,52"
4,"7,25","3,3","0,95","0,67","7,18","23,35"
4,"2,4","0,81","3,14","6,81","6,05","23,21"
4,"8,36","2,12","0,65","3,92","4,06","23,11"
4,"1,96","1,82","8,98","1,74","5,22","23,72"
"3,99","6,04","8,76","1,49","7,57","8,58","36,43"
"3,99","2,31","3,97","2,95","4,35","2,67","20,24"
"3,99","0,09","8,88","6,58","1,06","8,5","29,1"
"3,98","6,2","7,25","0,09","7,09","4,53","29,14"
"3,98","2,36","6,51","5,07","6,86","6,53","31,31"
"3,98","7,17","6,49","7,68","2,6","2,43","30,35"
"3,97","5,07","5,6","6,28","7,4","6,98","35,3"
"3,97","0,85","4,84","4,2","6,81","5,79","26,46"
"3,97","6,34","1,44","8,55","6,03","0,9","27,23"
"3,96","1,78","7,32","3,57","2,06","8,39","27,08"
"3,96","0,67","7,64","3,79","5,81","4,13",26
"3,95","6,97","3,69","6,61","6,97","1,69","29,88"
"3,95","0,6","1,33","8,76","6,72",9,"30,36"
"3,94","3,94","1,39","3,84","1,53","7,83","22,47"
"3,94","7,73","8,35","8,15","4,08","8,74","40,99"
"3,93","8,86","8,42","8,3","3,53","8,39","41,43"
"3,91","0,66","6,09","7,22","1,68","2,61","22,17"
"3,91","1,67","6,69","8,46","3,74","2,28","26,75"
"3,9","8,95","2,21","1,4","7,05","0,84","24,35"
"3,9","3,8","1,34","5,9","5,35","5,65","25,94"
"3,9","1,92","5,25","4,92","6,62","0,34","22,95"
"3,9","7,32","1,76","0,4","1,96","4,92","20,26"
"3,89","5,1","5,32","5,02","3,72","7,98","31,03"
"3,89","2,71","4,46","0,42","5,05","6,88","23,41"
"3,89","2,11","8,2","5,85","0,89","8,65","29,59"
"3,89","5,94","4,7","2,81","1,42","8,98","27,74"
"3,88","3,19","8,46","6,72","4,53","8,77","35,55"
"3,88","3,81","7,19","0,45","2,28","6,55","24,16"
"3,88","8,71","1,09","4,81","0,11","5,37","23,97"
"3,87","6,49","3,35","3,55","0,49","4,64","22,39"
"3,87","4,54","1,77","0,05","1,36","4,19","15,78"
"3,86","0,67","6,8","1,44","0,54","1,24","14,55"
"3,86","3,09","7,7","5,74","5,84","2,85","29,08"
"3,85","2,79","6,05","4,61","1,11","7,62","26,03"
"3,85","8,09","8,6","6,76","3,45","3,46","34,21"
"3,85","6,66","3,73","2,51","4,13","1,97","22,85"
"3,84","3,49","6,05","0,53","0,02","0,15","14,08"
"3,84","4,09","0,76","5,45","5,76","7,43","27,33"
"3,83","1,38","6,15","6,01","1,95","3,9","23,22"
"3,83","8,83","6,49","4,58","5,16","1,6","30,49"
"3,83","8,88","5,78","3,11","1,94","0,81","24,35"
"3,82","6,32","6,58","2,86","0,22","5,77","25,57"
"3,82","0,5","6,82","8,07","1,3","2,16","22,67"
"3,82","7,93","1,95","0,1","7,99","6,94","28,73"
"3,81","7,16","5,82","4,19","2,22","8,03","31,23"
"3,81","2,72","4,32","7,5","6,88","6,3","31,53"
"3,8","0,37","8,84","8,61","2,86","6,93","31,41"
"3,8","0,45","0,56","0,12","3,5","7,43","15,86"
"3,79","4,96","1,54","8,42","2,5","8,96","30,17"
"3,79","7,37","8,51","1,7","7,85","2,45","31,67"
"3,79","7,61","7,05","1,55","6,19","0,1","26,29"
"3,79","2,6","5,42","5,16","3,85","4,9","25,72"
"3,78","6,6","8,84","0,35","1,46","3,44","24,47"
"3,78","7,78","3,25","1,54","5,33","4,94","26,62"
"3,77","4,91","1,87","0,51","0,28","6,24","17,58"
"3,77","1,38","0,84","4,34","0,27","7,3","17,9"
"3,77","1,16","2,2","5,02","4,3","7,08","23,53"
"3,77","6,65","0,03","0,31","6,97","3,77","21,5"
"3,77","5,94","4,23","2,79","4,45","4,09","25,27"
"3,76","7,32","7,12","5,7","4,56","3,5","31,96"
"3,76","2,6","5,99","5,74","0,4","0,66","19,15"
"3,76","1,05","2,95","5,07","7,22","1,12","21,17"
"3,76","4,22","3,06","0,31","6,99","0,16","18,5"
"3,75","1,44","5,87","2,3","7,31","5,69","26,36"
"3,75","8,6","1,9","8,59","1,76","8,54","33,14"
"3,74","0,97","0,51","3,89","5,55","6,99","21,65"
"3,74","7,74","8,98","6,12","3,71","0,16","30,45"
"3,74","7,65","0,77","6,21","0,93","5,73","25,03"
"3,74","6,01","6,25","8,75","5,99","5,51","36,25"
"3,74","4,18","8,35","2,07","2,54","2,2","23,08"
"3,74","6,23","4,36","8,6","6,04","7,11","36,08"
"3,73","7,33","1,12","0,38","3,06","7,37","22,99"
"3,73","8,81","6,71","0,59","6,04","0,99","26,87"
"3,73","1,05","4,44","4,61","5,55","4,66","24,04"
"3,72","3,65","8,37","7,21","0,71","0,96","24,62"
"3,71","7,13","1,96","3,17","6,86","1,76","24,59"
"3,71","6,82","2,79","7,91","5,56","4,31","31,1"
"3,71","8,03","6,63","6,89","5,56","6,01","36,83"
"3,7","1,28","5,16","3,86","7,15","5,45","26,6"
"3,7","1,58","8,9","7,7","0,18","7,61","29,67"
"3,7","4,99","7,19","6,65","0,34","1,36","24,23"
"3,7","0,64","2,03","3,3","3,85","8,88","22,4"
"3,7","4,9","8,02","8,2","1,15","8,15","34,12"
"3,7","7,77","8,02","5,84","7,22","3,79","36,34"
"3,7","6,63","6,14","8,9","7,37","8,85","41,59"
"3,69","0,68","5,25","1,68","0,13","8,91","20,34"
"3,69","7,92","5,69","2,36","6,09","8,04","33,79"
"3,68","1,69","3,94","6,31","1,56","5,61","22,79"
"3,68","0,65","5,22","3,6","2,31","5,98","21,44"
"3,68","2,89","0,35","8,47","0,3","0,18","15,87"
"3,67","3,99","1,2","3,27","6,47","4,05","22,65"
"3,67","6,46","0,95","0,36","2,96","1,21","15,61"
"3,66","5,37","5,76","0,34","5,71","7,47","28,31"
"3,66","2,13","1,89","7,7","3,44","5,38","24,2"
"3,66","6,95","1,3","7,14","3,3","2,26","24,61"
"3,66","2,75","8,68","4,29","1,37","8,4","29,15"
"3,66","5,81","0,71","1,35","8,89","6,28","26,7"
"3,66","3,23","1,81","6,84","8,59","1,55","25,68"
"3,66","6,66","6,53","7,5","4,15","3,76","32,26"
"3,66","0,95","7,12","7,44","0,68","1,77","21,62"
"3,65","4,01","6,95","5,85","8,64","5,3","34,4"
"3,64","8,21","3,23","8,78","1,77","8,63","34,26"
"3,64","6,73","1,34","8,89","1,42","3,33","25,35"
"3,64","8,67","0,7","4,67","1,61","0,52","19,81"
"3,64","5,26","3,36","8,2","2,31","8,61","31,38"
"3,64","4,06","6,21","5,35","8,58","6,11","33,95"
"3,63","3,4","8,64","2,22","0,89","3,94","22,72"
"3,63","5,33","5,53","2,17","0,02","8,57","25,25"
"3,63","5,97","2,04","6,12","5,74","1,46","24,96"
"3,62","8,46","5,05","1,5","0,33","0,04",19
"3,62","1,92","1,15","0,22","3,86","8,8","19,57"
"3,61",8,"2,28","5,61","3,82","1,23","24,55"
"3,61","1,02","0,16","7,51","3,1","7,56","22,96"
"3,61","8,37","0,44","8,3","4,61","3,57","28,9"
"3,61","0,43","4,87","4,33","0,27","7,64","21,15"
"3,61","1,8","0,1","2,49","1,03","3,21","12,24"
"3,61","0,8","0,34","7,82","2,33","7,59","22,49"
"3,61","4,87","2,74","8,64","1,27","4,15","25,28"
"3,6","7,09","2,47","3,99","3,96","0,32","21,43"
"3,6","4,56","4,68","8,92","0,7","0,3","22,76"
"3,6","0,12",8,"0,59","3,89","4,39","20,59"
"3,6","5,2","8,06","0,1","0,06","8,34","25,36"
"3,59","7,91","4,11","5,65","2,93","4,95","29,14"
"3,59","7,08","6,32","6,8","8,99","0,62","33,4"
"3,58","5,89","6,65","1,77","3,4","6,91","28,2"
"3,58","2,23","0,46","1,32","7,44","0,77","15,8"
"3,58","4,95","1,07","2,13","0,67","8,22","20,62"
"3,58","8,09","2,52","4,2","2,22","3,83","24,44"
"3,57","6,67","1,08","7,58","3,64","3,26","25,8"
"3,57","1,67","1,73","4,58","3,74","0,36","15,65"
"3,57","6,87","4,31","1,45","0,6","1,99","18,79"
"3,57","8,52","2,44","4,66","3,78","4,5","27,47"
"3,57","0,56","0,35","0,47","4,67","5,83","15,45"
"3,56","6,35","0,01","4,84","6,75","1,97","23,48"
"3,55","4,51","6,62","7,54","3,14","4,55","29,91"
"3,55","8,44","1,27","3,95","0,69","7,48","25,38"
"3,55","7,42","5,38","1,02","7,34","5,32","30,03"
"3,55","8,62","0,24","3,4","8,49","5,04","29,34"
"3,55","7,94","8,1","2,74","3,52","8,19","34,04"
"3,54","5,3","5,78","8,55","0,19","4,45","27,81"
"3,53","3,78","2,1","7,42","8,54","6,44","31,81"
"3,53","5,26","6,07","7,41","0,75","4,88","27,9"
"3,53","1,39","5,47","3,45","7,95","8,57","30,36"
"3,53","4,73","5,1","2,86","7,23","4,39","27,84"
"3,53","0,69","6,74","3,89","7,58","4,95","27,38"
"3,52","8,2","7,78","4,64","2,74","6,04","32,92"
"3,52","6,88","5,67","3,88","4,52","0,86","25,33"
"3,51","2,02","5,03","2,26","3,35","2,06","18,23"
"3,51","6,48","6,39","0,91","0,37","2,67","20,33"
"3,51","6,73","4,67","1,24","0,33","1,55","18,03"
"3,51","5,2","5,55","4,91","5,63","4,36","29,16"
"3,5","5,2","7,7","4,5","3,45","8,88","33,23"
"3,5","1,42","0,3","4,6","1,12","8,91","19,85"
"3,5","1,58","1,9","6,88","8,2","5,04","27,1"
"3,49","0,59","8,06","0,67","4,46","1,27","18,54"
"3,49","0,37","3,62","5,27","0,88","4,01","17,64"
"3,49","8,23","4,92","0,15","1,13","4,29","22,21"
"3,49","8,61","6,42","5,45","7,07","6,22","37,26"
"3,48","2,72","1,85","7,4","3,18","0,56","19,19"
"3,48","5,68","1,25","8,96","6,45","4,55","30,37"
